Date/Time,PV.Minute.PU,BAT.Minute.PU,baseline heating setpoint (C),baseline cooling setpoint (C),base LED intensity (-),smoothHtgSetC,smoothClgSetC,smoothLEDIntensity,clgMagnitude,htgMagnitude,ledMagnitude
 06/29  17:29:00,0.080481553,0.003587904,18,20,0.0,17.58090722651999,20.423531522600012,0.0,0.0,0.0,0.0001793952
 06/29  17:30:00,0.076637371,0.004177345,18,20,0.0,17.58090722651999,20.423531522600012,0.0,0.0,0.0,0.00020886725
 06/29  17:31:00,0.073049467,0.004587391,18,20,0.0,17.58090722651999,20.423531522600012,0.0,0.0,0.0,0.00022936955
 06/29  17:32:00,0.069717842,0.004689903,18,20,0.0,17.58090722651999,20.423531522600012,0.0,0.0,0.0,0.00023449514999999998
 06/29  17:33:00,0.066129938,0.004869298,18,20,0.0,17.58090722651999,20.423531522600012,0.0,0.0,0.0,0.00024346490000000002
 06/29  17:34:00,0.064592266,0.003459764,18,20,0.0,17.58090722651999,20.423531522600012,0.0,0.0,0.0,0.00017298820000000002
 06/29  17:35:00,0.062285756,0.002998462,18,20,0.0,17.58090722651999,20.423531522600012,0.0,0.0,0.0,0.0001499231
 06/29  17:36:00,0.060748083,0.006560738,18,20,0.0,17.58090722651999,20.423531522600012,0.0,0.0,0.0,0.0003280369
 06/29  17:37:00,0.056135064,0.012813942,18,20,0.0,17.58090722651999,20.423531522600012,0.0,0.0,0.0,0.0006406971
 06/29  17:38:00,0.05254716,0.01368529,18,20,0.0,17.58090722651999,20.423531522600012,0.0,0.0,0.0,0.0006842645
 06/29  17:39:00,0.049984372,0.01319836,18,20,0.0,17.58090722651999,20.423531522600012,0.0,0.0,0.0,0.000659918
 06/29  17:40:00,0.047934141,0.012378268,18,20,0.0,17.58090722651999,20.423531522600012,0.0,0.0,0.0,0.0006189134
 06/29  17:41:00,0.045371353,0.012173245,18,20,0.0,17.58090722651999,20.423531522600012,0.0,0.0,0.0,0.00060866225
 06/29  17:42:00,0.042808565,0.012045105,18,20,0.0,17.58090722651999,20.423531522600012,0.0,0.0,0.0,0.0006022552500000001
 06/29  17:43:00,0.039733219,0.012480779,18,20,0.0,17.58090722651999,20.423531522600012,0.0,0.0,0.0,0.00062403895
 06/29  17:44:00,0.037939267,0.011609431,18,20,0.0,17.58090722651999,20.423531522600012,0.0,0.0,0.0,0.00058047155
 06/29  17:45:00,0.036401594,0.010558688,18,20,0.0,17.58090722651999,20.423531522600012,0.0,0.0,0.0,0.0005279344
 06/29  17:46:00,0.032301133,0.011814454,18,20,0.0,17.58090722651999,20.423531522600012,0.0,0.0,0.0,0.0005907227
 06/29  17:47:00,0.031019739,0.010584315,18,20,0.0,17.58090722651999,20.423531522600012,0.0,0.0,0.0,0.00052921575
 06/29  17:48:00,0.02845695,0.010738083,18,20,0.0,17.58090722651999,20.423531522600012,0.0,0.0,0.0,0.0005369041500000001
 06/29  17:49:00,0.027431835,0.009507945,18,20,0.0,17.58090722651999,20.423531522600012,0.0,0.0,0.0,0.00047539725000000005
 06/29  17:50:00,0.024869047,0.009764223,18,20,0.0,17.58090722651999,20.423531522600012,0.0,0.0,0.0,0.00048821115000000006
 06/29  17:51:00,0.022562537,0.009789852,18,20,0.0,17.58090722651999,20.423531522600012,0.0,0.0,0.0,0.0004894926
 06/29  17:52:00,0.021024864,0.009149155,18,20,0.0,17.58090722651999,20.423531522600012,0.0,0.0,0.0,0.0004574577500000001
 06/29  17:53:00,0.017436961,0.010507432,18,20,0.0,17.58090722651999,20.423531522600012,0.0,0.0,0.0,0.0005253716
 06/29  17:54:00,0.017436961,0.008457201,18,20,0.0,17.58090722651999,20.423531522600012,0.0,0.0,0.0,0.00042286004999999996
 06/29  17:55:00,0.016155566,0.007713993,18,20,0.0,17.58090722651999,20.423531522600012,0.0,0.0,0.0,0.00038569965
 06/29  17:56:00,0.014617893,0.007483342,18,20,0.0,17.58090722651999,20.423531522600012,0.0,0.0,0.0,0.0003741671
 06/29  17:57:00,0.01308022,0.007227063,18,20,0.0,17.58090722651999,20.423531522600012,0.0,0.0,0.0,0.00036135315
 06/29  17:58:00,0.011798826,0.006842645,18,20,0.0,17.58090722651999,20.423531522600012,0.0,0.0,0.0,0.00034213225
 06/29  17:59:00,0.010261153,0.00666325,18,20,0.0,17.58090722651999,20.423531522600012,0.0,0.0,0.0,0.00033316250000000003
 06/29  18:00:00,0.009748596,0.005663762,18,20,0.0,17.58090722651999,20.423531522600012,0.0,0.0,0.0,0.0002831881
 06/29  18:01:00,0.007698365,0.006227576,18,20,0.0,18.0,20.0,0.0,0.0,0.0,0.0003113788
 06/29  18:02:00,1e-05,0.011814454,18,20,0.0,18.0,20.0,0.0,0.0,0.0,0.0005907227
 06/29  18:03:00,1e-05,0.010071758,18,20,0.0,18.0,20.0,0.0,0.0,0.0,0.0005035879
 06/29  18:04:00,1e-05,0.008329062,18,20,0.0,18.0,20.0,0.0,0.0,0.0,0.00041645310000000004
 06/29  18:05:00,1e-05,0.006714505,18,20,0.0,18.0,20.0,0.0,0.0,0.0,0.00033572525
 06/29  18:06:00,1e-05,0.005253716,18,20,0.0,18.0,20.0,0.0,0.0,0.0,0.0002626858
 06/29  18:07:00,1e-05,0.003946694,18,20,0.0,18.0,20.0,0.0,0.0,0.0,0.00019733469999999999
 06/29  18:08:00,1e-05,0.002767811,18,20,0.0,18.0,20.0,0.0,0.0,0.0,0.00013839055
 06/29  18:09:00,1e-05,0.001742696,18,20,0.0,18.0,20.0,0.0,0.0,0.0,8.71348e-05
 06/29  18:10:00,1e-05,0.000768837,18,20,0.0,18.0,20.0,0.0,0.0,0.0,3.844185e-05
 06/29  18:11:00,1e-05,0.0,18,20,0.0,18.0,20.0,0.0,0.0,0.0,0.0
 06/29  18:12:00,1e-05,0.0,18,20,0.0,18.0,20.0,0.0,0.0,0.0,0.0
 06/29  18:13:00,1e-05,0.0,18,20,0.0,18.0,20.0,0.0,0.0,0.0,0.0
 06/29  18:14:00,1e-05,0.0,18,20,0.0,18.0,20.0,0.0,0.0,0.0,0.0
 06/29  18:15:00,1e-05,0.0,18,20,0.0,18.0,20.0,0.0,0.0,0.0,0.0
 06/29  18:16:00,1e-05,0.0,18,20,0.0,18.0,20.0,0.0,0.0,0.0,0.0
 06/29  18:17:00,1e-05,0.0,18,20,0.0,18.0,20.0,0.0,0.0,0.0,0.0
 06/29  18:18:00,1e-05,0.0,18,20,0.0,18.0,20.0,0.0,0.0,0.0,0.0
 06/29  18:19:00,1e-05,0.0,18,20,0.0,18.0,20.0,0.0,0.0,0.0,0.0
 06/29  18:20:00,1e-05,0.0,18,20,0.0,18.0,20.0,0.0,0.0,0.0,0.0
 06/29  18:21:00,1e-05,0.0,18,20,0.0,18.0,20.0,0.0,0.0,0.0,0.0
 06/29  18:22:00,1e-05,0.0,18,20,0.0,18.0,20.0,0.0,0.0,0.0,0.0
 06/29  18:23:00,1e-05,0.0,18,20,0.0,18.0,20.0,0.0,0.0,0.0,0.0
 06/29  18:24:00,1e-05,0.0,18,20,0.0,18.0,20.0,0.0,0.0,0.0,0.0
 06/29  18:25:00,1e-05,0.0,18,20,0.0,18.0,20.0,0.0,0.0,0.0,0.0
 06/29  18:26:00,1e-05,0.0,18,20,0.0,18.0,20.0,0.0,0.0,0.0,0.0
 06/29  18:27:00,1e-05,0.0,18,20,0.0,18.0,20.0,0.0,0.0,0.0,0.0
 06/29  18:28:00,1e-05,0.0,18,20,0.0,18.0,20.0,0.0,0.0,0.0,0.0
 06/29  18:29:00,1e-05,0.0,18,20,0.0,18.0,20.0,0.0,0.0,0.0,0.0
 06/29  18:30:00,1e-05,0.0,18,20,0.0,18.0,20.0,0.0,0.0,0.0,0.0
 06/29  18:31:00,1e-05,0.0,18,20,0.0,18.0,20.0,0.0,0.0,0.0,0.0
 06/29  18:32:00,1e-05,0.0,18,20,0.0,18.0,20.0,0.0,0.0,0.0,0.0
 06/29  18:33:00,1e-05,0.0,18,20,0.0,18.0,20.0,0.0,0.0,0.0,0.0
 06/29  18:34:00,1e-05,0.0,18,20,0.0,18.0,20.0,0.0,0.0,0.0,0.0
 06/29  18:35:00,1e-05,0.0,18,20,0.0,18.0,20.0,0.0,0.0,0.0,0.0
 06/29  18:36:00,1e-05,0.0,18,20,0.0,18.0,20.0,0.0,0.0,0.0,0.0
 06/29  18:37:00,1e-05,0.0,18,20,0.0,18.0,20.0,0.0,0.0,0.0,0.0
 06/29  18:38:00,1e-05,0.0,18,20,0.0,18.0,20.0,0.0,0.0,0.0,0.0
 06/29  18:39:00,1e-05,0.0,18,20,0.0,18.0,20.0,0.0,0.0,0.0,0.0
 06/29  18:40:00,1e-05,0.0,18,20,0.0,18.0,20.0,0.0,0.0,0.0,0.0
 06/29  18:41:00,1e-05,0.0,18,20,0.0,18.0,20.0,0.0,0.0,0.0,0.0
 06/29  18:42:00,1e-05,0.0,18,20,0.0,18.0,20.0,0.0,0.0,0.0,0.0
 06/29  18:43:00,1e-05,0.0,18,20,0.0,18.0,20.0,0.0,0.0,0.0,0.0
 06/29  18:44:00,1e-05,0.0,18,20,0.0,18.0,20.0,0.0,0.0,0.0,0.0
 06/29  18:45:00,1e-05,0.0,18,20,0.0,18.0,20.0,0.0,0.0,0.0,0.0
 06/29  18:46:00,1e-05,0.0,18,20,0.0,18.0,20.0,0.0,0.0,0.0,0.0
 06/29  18:47:00,1e-05,0.0,18,20,0.0,18.0,20.0,0.0,0.0,0.0,0.0
 06/29  18:48:00,1e-05,0.0,18,20,0.0,18.0,20.0,0.0,0.0,0.0,0.0
 06/29  18:49:00,1e-05,0.0,18,20,0.0,18.0,20.0,0.0,0.0,0.0,0.0
 06/29  18:50:00,1e-05,0.0,18,20,0.0,18.0,20.0,0.0,0.0,0.0,0.0
 06/29  18:51:00,1e-05,0.0,18,20,0.0,18.0,20.0,0.0,0.0,0.0,0.0
 06/29  18:52:00,1e-05,0.0,18,20,0.0,18.0,20.0,0.0,0.0,0.0,0.0
 06/29  18:53:00,1e-05,0.0,18,20,0.0,18.0,20.0,0.0,0.0,0.0,0.0
 06/29  18:54:00,1e-05,0.0,18,20,0.0,18.0,20.0,0.0,0.0,0.0,0.0
 06/29  18:55:00,1e-05,0.0,18,20,0.0,18.0,20.0,0.0,0.0,0.0,0.0
 06/29  18:56:00,1e-05,0.0,18,20,0.0,18.0,20.0,0.0,0.0,0.0,0.0
 06/29  18:57:00,1e-05,0.0,18,20,0.0,18.0,20.0,0.0,0.0,0.0,0.0
 06/29  18:58:00,1e-05,0.0,18,20,0.0,18.0,20.0,0.0,0.0,0.0,0.0
 06/29  18:59:00,1e-05,0.0,18,20,0.0,18.0,20.0,0.0,0.0,0.0,0.0
 06/29  19:00:00,1e-05,0.0,18,20,0.0,18.0,20.0,0.0,0.0,0.0,0.0
 06/29  19:01:00,1e-05,0.0,18,20,0.0,18.0,20.0,0.0,0.0,0.0,0.0
 06/29  19:02:00,1e-05,0.0,18,20,0.0,18.0,20.0,0.0,0.0,0.0,0.0
 06/29  19:03:00,1e-05,0.0,18,20,0.0,18.0,20.0,0.0,0.0,0.0,0.0
 06/29  19:04:00,1e-05,0.0,18,20,0.0,18.0,20.0,0.0,0.0,0.0,0.0
 06/29  19:05:00,1e-05,0.0,18,20,0.0,18.0,20.0,0.0,0.0,0.0,0.0
 06/29  19:06:00,1e-05,0.0,18,20,0.0,18.0,20.0,0.0,0.0,0.0,0.0
 06/29  19:07:00,1e-05,0.0,18,20,0.0,18.0,20.0,0.0,0.0,0.0,0.0
 06/29  19:08:00,1e-05,0.0,18,20,0.0,18.0,20.0,0.0,0.0,0.0,0.0
 06/29  19:09:00,1e-05,0.0,18,20,0.0,18.0,20.0,0.0,0.0,0.0,0.0
 06/29  19:10:00,1e-05,0.0,18,20,0.0,18.0,20.0,0.0,0.0,0.0,0.0
 06/29  19:11:00,1e-05,0.0,18,20,0.0,18.0,20.0,0.0,0.0,0.0,0.0
 06/29  19:12:00,1e-05,0.0,18,20,0.0,18.0,20.0,0.0,0.0,0.0,0.0
 06/29  19:13:00,1e-05,0.0,18,20,0.0,18.0,20.0,0.0,0.0,0.0,0.0
 06/29  19:14:00,1e-05,0.0,18,20,0.0,18.0,20.0,0.0,0.0,0.0,0.0
 06/29  19:15:00,1e-05,0.0,18,20,0.0,18.0,20.0,0.0,0.0,0.0,0.0
 06/29  19:16:00,1e-05,0.0,18,20,0.0,18.0,20.0,0.0,0.0,0.0,0.0
 06/29  19:17:00,1e-05,0.0,18,20,0.0,18.0,20.0,0.0,0.0,0.0,0.0
 06/29  19:18:00,1e-05,0.0,18,20,0.0,18.0,20.0,0.0,0.0,0.0,0.0
 06/29  19:19:00,1e-05,0.0,18,20,0.0,18.0,20.0,0.0,0.0,0.0,0.0
 06/29  19:20:00,1e-05,0.0,18,20,0.0,18.0,20.0,0.0,0.0,0.0,0.0
 06/29  19:21:00,1e-05,0.0,18,20,0.0,18.0,20.0,0.0,0.0,0.0,0.0
 06/29  19:22:00,1e-05,0.0,18,20,0.0,18.0,20.0,0.0,0.0,0.0,0.0
 06/29  19:23:00,1e-05,0.0,18,20,0.0,18.0,20.0,0.0,0.0,0.0,0.0
 06/29  19:24:00,1e-05,0.0,18,20,0.0,18.0,20.0,0.0,0.0,0.0,0.0
 06/29  19:25:00,1e-05,0.0,18,20,0.0,18.0,20.0,0.0,0.0,0.0,0.0
 06/29  19:26:00,1e-05,0.0,18,20,0.0,18.0,20.0,0.0,0.0,0.0,0.0
 06/29  19:27:00,1e-05,0.0,18,20,0.0,18.0,20.0,0.0,0.0,0.0,0.0
 06/29  19:28:00,1e-05,0.0,18,20,0.0,18.0,20.0,0.0,0.0,0.0,0.0
 06/29  19:29:00,1e-05,0.0,18,20,0.0,18.0,20.0,0.0,0.0,0.0,0.0
 06/29  19:30:00,1e-05,0.0,18,20,0.0,18.0,20.0,0.0,0.0,0.0,0.0
 06/29  19:31:00,1e-05,0.0,18,20,0.0,18.0,20.0,0.0,0.0,0.0,0.0
 06/29  19:32:00,1e-05,0.0,18,20,0.0,18.0,20.0,0.0,0.0,0.0,0.0
 06/29  19:33:00,1e-05,0.0,18,20,0.0,18.0,20.0,0.0,0.0,0.0,0.0
 06/29  19:34:00,1e-05,0.0,18,20,0.0,18.0,20.0,0.0,0.0,0.0,0.0
 06/29  19:35:00,1e-05,0.0,18,20,0.0,18.0,20.0,0.0,0.0,0.0,0.0
 06/29  19:36:00,1e-05,0.0,18,20,0.0,18.0,20.0,0.0,0.0,0.0,0.0
 06/29  19:37:00,1e-05,0.0,18,20,0.0,18.0,20.0,0.0,0.0,0.0,0.0
 06/29  19:38:00,1e-05,0.0,18,20,0.0,18.0,20.0,0.0,0.0,0.0,0.0
 06/29  19:39:00,1e-05,0.0,18,20,0.0,18.0,20.0,0.0,0.0,0.0,0.0
 06/29  19:40:00,1e-05,0.0,18,20,0.0,18.0,20.0,0.0,0.0,0.0,0.0
 06/29  19:41:00,1e-05,0.0,18,20,0.0,18.0,20.0,0.0,0.0,0.0,0.0
 06/29  19:42:00,1e-05,0.0,18,20,0.0,18.0,20.0,0.0,0.0,0.0,0.0
 06/29  19:43:00,1e-05,0.0,18,20,0.0,18.0,20.0,0.0,0.0,0.0,0.0
 06/29  19:44:00,1e-05,0.0,18,20,0.0,18.0,20.0,0.0,0.0,0.0,0.0
 06/29  19:45:00,1e-05,0.0,18,20,0.0,18.0,20.0,0.0,0.0,0.0,0.0
 06/29  19:46:00,1e-05,0.0,18,20,0.0,18.0,20.0,0.0,0.0,0.0,0.0
 06/29  19:47:00,1e-05,0.0,18,20,0.0,18.0,20.0,0.0,0.0,0.0,0.0
 06/29  19:48:00,1e-05,0.0,18,20,0.0,18.0,20.0,0.0,0.0,0.0,0.0
 06/29  19:49:00,1e-05,0.0,18,20,0.0,18.0,20.0,0.0,0.0,0.0,0.0
 06/29  19:50:00,1e-05,0.0,18,20,0.0,18.0,20.0,0.0,0.0,0.0,0.0
 06/29  19:51:00,1e-05,0.0,18,20,0.0,18.0,20.0,0.0,0.0,0.0,0.0
 06/29  19:52:00,1e-05,0.0,18,20,0.0,18.0,20.0,0.0,0.0,0.0,0.0
 06/29  19:53:00,1e-05,0.0,18,20,0.0,18.0,20.0,0.0,0.0,0.0,0.0
 06/29  19:54:00,1e-05,0.0,18,20,0.0,18.0,20.0,0.0,0.0,0.0,0.0
 06/29  19:55:00,1e-05,0.0,18,20,0.0,18.0,20.0,0.0,0.0,0.0,0.0
 06/29  19:56:00,1e-05,0.0,18,20,0.0,18.0,20.0,0.0,0.0,0.0,0.0
 06/29  19:57:00,1e-05,0.0,18,20,0.0,18.0,20.0,0.0,0.0,0.0,0.0
 06/29  19:58:00,1e-05,0.0,18,20,0.0,18.0,20.0,0.0,0.0,0.0,0.0
 06/29  19:59:00,1e-05,0.0,18,20,0.0,18.0,20.0,0.0,0.0,0.0,0.0
 06/29  20:00:00,1e-05,0.0,18,20,0.0,18.0,20.0,0.0,0.0,0.0,0.0
 06/29  20:01:00,1e-05,0.0,18,20,0.0,18.0,20.0,0.0,0.0,0.0,0.0
 06/29  20:02:00,1e-05,0.0,18,20,0.0,18.0,20.0,0.0,0.0,0.0,0.0
 06/29  20:03:00,1e-05,0.0,18,20,0.0,18.0,20.0,0.0,0.0,0.0,0.0
 06/29  20:04:00,1e-05,0.0,18,20,0.0,18.0,20.0,0.0,0.0,0.0,0.0
 06/29  20:05:00,1e-05,0.0,18,20,0.0,18.0,20.0,0.0,0.0,0.0,0.0
 06/29  20:06:00,1e-05,0.0,18,20,0.0,18.0,20.0,0.0,0.0,0.0,0.0
 06/29  20:07:00,1e-05,0.0,18,20,0.0,18.0,20.0,0.0,0.0,0.0,0.0
 06/29  20:08:00,1e-05,0.0,18,20,0.0,18.0,20.0,0.0,0.0,0.0,0.0
 06/29  20:09:00,1e-05,0.0,18,20,0.0,18.0,20.0,0.0,0.0,0.0,0.0
 06/29  20:10:00,1e-05,0.0,18,20,0.0,18.0,20.0,0.0,0.0,0.0,0.0
 06/29  20:11:00,1e-05,0.0,18,20,0.0,18.0,20.0,0.0,0.0,0.0,0.0
 06/29  20:12:00,1e-05,0.0,18,20,0.0,18.0,20.0,0.0,0.0,0.0,0.0
 06/29  20:13:00,1e-05,0.0,18,20,0.0,18.0,20.0,0.0,0.0,0.0,0.0
 06/29  20:14:00,1e-05,0.0,18,20,0.0,18.0,20.0,0.0,0.0,0.0,0.0
 06/29  20:15:00,1e-05,0.0,18,20,0.0,18.0,20.0,0.0,0.0,0.0,0.0
 06/29  20:16:00,1e-05,0.0,18,20,0.0,18.0,20.0,0.0,0.0,0.0,0.0
 06/29  20:17:00,1e-05,0.0,18,20,0.0,18.0,20.0,0.0,0.0,0.0,0.0
 06/29  20:18:00,1e-05,0.0,18,20,0.0,18.0,20.0,0.0,0.0,0.0,0.0
 06/29  20:19:00,1e-05,0.0,18,20,0.0,18.0,20.0,0.0,0.0,0.0,0.0
 06/29  20:20:00,1e-05,0.0,18,20,0.0,18.0,20.0,0.0,0.0,0.0,0.0
 06/29  20:21:00,1e-05,0.0,18,20,0.0,18.0,20.0,0.0,0.0,0.0,0.0
 06/29  20:22:00,1e-05,0.0,18,20,0.0,18.0,20.0,0.0,0.0,0.0,0.0
 06/29  20:23:00,1e-05,0.0,18,20,0.0,18.0,20.0,0.0,0.0,0.0,0.0
 06/29  20:24:00,1e-05,0.0,18,20,0.0,18.0,20.0,0.0,0.0,0.0,0.0
 06/29  20:25:00,1e-05,0.0,18,20,0.0,18.0,20.0,0.0,0.0,0.0,0.0
 06/29  20:26:00,1e-05,0.0,18,20,0.0,18.0,20.0,0.0,0.0,0.0,0.0
 06/29  20:27:00,1e-05,0.0,18,20,0.0,18.0,20.0,0.0,0.0,0.0,0.0
 06/29  20:28:00,1e-05,0.0,18,20,0.0,18.0,20.0,0.0,0.0,0.0,0.0
 06/29  20:29:00,1e-05,0.0,18,20,0.0,18.0,20.0,0.0,0.0,0.0,0.0
 06/29  20:30:00,1e-05,0.0,18,20,0.0,18.0,20.0,0.0,0.0,0.0,0.0
 06/29  20:31:00,1e-05,0.0,18,20,0.0,18.0,20.0,0.0,0.0,0.0,0.0
 06/29  20:32:00,1e-05,0.0,18,20,0.0,18.0,20.0,0.0,0.0,0.0,0.0
 06/29  20:33:00,1e-05,0.0,18,20,0.0,18.0,20.0,0.0,0.0,0.0,0.0
 06/29  20:34:00,1e-05,0.0,18,20,0.0,18.0,20.0,0.0,0.0,0.0,0.0
 06/29  20:35:00,1e-05,0.0,18,20,0.0,18.0,20.0,0.0,0.0,0.0,0.0
 06/29  20:36:00,1e-05,0.0,18,20,0.0,18.0,20.0,0.0,0.0,0.0,0.0
 06/29  20:37:00,1e-05,0.0,18,20,0.0,18.0,20.0,0.0,0.0,0.0,0.0
 06/29  20:38:00,1e-05,0.0,18,20,0.0,18.0,20.0,0.0,0.0,0.0,0.0
 06/29  20:39:00,1e-05,0.0,18,20,0.0,18.0,20.0,0.0,0.0,0.0,0.0
 06/29  20:40:00,1e-05,0.0,18,20,0.0,18.0,20.0,0.0,0.0,0.0,0.0
 06/29  20:41:00,1e-05,0.0,18,20,0.0,18.0,20.0,0.0,0.0,0.0,0.0
 06/29  20:42:00,1e-05,0.0,18,20,0.0,18.0,20.0,0.0,0.0,0.0,0.0
 06/29  20:43:00,1e-05,0.0,18,20,0.0,18.0,20.0,0.0,0.0,0.0,0.0
 06/29  20:44:00,1e-05,0.0,18,20,0.0,18.0,20.0,0.0,0.0,0.0,0.0
 06/29  20:45:00,1e-05,0.0,18,20,0.0,18.0,20.0,0.0,0.0,0.0,0.0
 06/29  20:46:00,1e-05,0.0,18,20,0.0,18.0,20.0,0.0,0.0,0.0,0.0
 06/29  20:47:00,1e-05,0.0,18,20,0.0,18.0,20.0,0.0,0.0,0.0,0.0
 06/29  20:48:00,1e-05,0.0,18,20,0.0,18.0,20.0,0.0,0.0,0.0,0.0
 06/29  20:49:00,1e-05,0.0,18,20,0.0,18.0,20.0,0.0,0.0,0.0,0.0
 06/29  20:50:00,1e-05,0.0,18,20,0.0,18.0,20.0,0.0,0.0,0.0,0.0
 06/29  20:51:00,1e-05,0.0,18,20,0.0,18.0,20.0,0.0,0.0,0.0,0.0
 06/29  20:52:00,1e-05,0.0,18,20,0.0,18.0,20.0,0.0,0.0,0.0,0.0
 06/29  20:53:00,1e-05,0.0,18,20,0.0,18.0,20.0,0.0,0.0,0.0,0.0
 06/29  20:54:00,1e-05,0.0,18,20,0.0,18.0,20.0,0.0,0.0,0.0,0.0
 06/29  20:55:00,1e-05,0.0,18,20,0.0,18.0,20.0,0.0,0.0,0.0,0.0
 06/29  20:56:00,1e-05,0.0,18,20,0.0,18.0,20.0,0.0,0.0,0.0,0.0
 06/29  20:57:00,1e-05,0.0,18,20,0.0,18.0,20.0,0.0,0.0,0.0,0.0
 06/29  20:58:00,1e-05,0.0,18,20,0.0,18.0,20.0,0.0,0.0,0.0,0.0
 06/29  20:59:00,1e-05,0.0,18,20,0.0,18.0,20.0,0.0,0.0,0.0,0.0
 06/29  21:00:00,1e-05,0.0,18,20,0.0,18.0,20.0,0.0,0.0,0.0,0.0
 06/29  21:01:00,1e-05,0.0,18,20,0.0,18.0,20.0,0.0,0.0,0.0,0.0
 06/29  21:02:00,1e-05,0.0,18,20,0.0,18.0,20.0,0.0,0.0,0.0,0.0
 06/29  21:03:00,1e-05,0.0,18,20,0.0,18.0,20.0,0.0,0.0,0.0,0.0
 06/29  21:04:00,1e-05,0.0,18,20,0.0,18.0,20.0,0.0,0.0,0.0,0.0
 06/29  21:05:00,1e-05,0.0,18,20,0.0,18.0,20.0,0.0,0.0,0.0,0.0
 06/29  21:06:00,1e-05,0.0,18,20,0.0,18.0,20.0,0.0,0.0,0.0,0.0
 06/29  21:07:00,1e-05,0.0,18,20,0.0,18.0,20.0,0.0,0.0,0.0,0.0
 06/29  21:08:00,1e-05,0.0,18,20,0.0,18.0,20.0,0.0,0.0,0.0,0.0
 06/29  21:09:00,1e-05,0.0,18,20,0.0,18.0,20.0,0.0,0.0,0.0,0.0
 06/29  21:10:00,1e-05,0.0,18,20,0.0,18.0,20.0,0.0,0.0,0.0,0.0
 06/29  21:11:00,1e-05,0.0,18,20,0.0,18.0,20.0,0.0,0.0,0.0,0.0
 06/29  21:12:00,1e-05,0.0,18,20,0.0,18.0,20.0,0.0,0.0,0.0,0.0
 06/29  21:13:00,1e-05,0.0,18,20,0.0,18.0,20.0,0.0,0.0,0.0,0.0
 06/29  21:14:00,1e-05,0.0,18,20,0.0,18.0,20.0,0.0,0.0,0.0,0.0
 06/29  21:15:00,1e-05,0.0,18,20,0.0,18.0,20.0,0.0,0.0,0.0,0.0
 06/29  21:16:00,1e-05,0.0,18,20,0.0,18.0,20.0,0.0,0.0,0.0,0.0
 06/29  21:17:00,1e-05,0.0,18,20,0.0,18.0,20.0,0.0,0.0,0.0,0.0
 06/29  21:18:00,1e-05,0.0,18,20,0.0,18.0,20.0,0.0,0.0,0.0,0.0
 06/29  21:19:00,1e-05,0.0,18,20,0.0,18.0,20.0,0.0,0.0,0.0,0.0
 06/29  21:20:00,1e-05,0.0,18,20,0.0,18.0,20.0,0.0,0.0,0.0,0.0
 06/29  21:21:00,1e-05,0.0,18,20,0.0,18.0,20.0,0.0,0.0,0.0,0.0
 06/29  21:22:00,1e-05,0.0,18,20,0.0,18.0,20.0,0.0,0.0,0.0,0.0
 06/29  21:23:00,1e-05,0.0,18,20,0.0,18.0,20.0,0.0,0.0,0.0,0.0
 06/29  21:24:00,1e-05,0.0,18,20,0.0,18.0,20.0,0.0,0.0,0.0,0.0
 06/29  21:25:00,1e-05,0.0,18,20,0.0,18.0,20.0,0.0,0.0,0.0,0.0
 06/29  21:26:00,1e-05,0.0,18,20,0.0,18.0,20.0,0.0,0.0,0.0,0.0
 06/29  21:27:00,1e-05,0.0,18,20,0.0,18.0,20.0,0.0,0.0,0.0,0.0
 06/29  21:28:00,1e-05,0.0,18,20,0.0,18.0,20.0,0.0,0.0,0.0,0.0
 06/29  21:29:00,1e-05,0.0,18,20,0.0,18.0,20.0,0.0,0.0,0.0,0.0
 06/29  21:30:00,1e-05,0.0,18,20,0.0,18.0,20.0,0.0,0.0,0.0,0.0
 06/29  21:31:00,1e-05,0.0,18,20,0.0,18.0,20.0,0.0,0.0,0.0,0.0
 06/29  21:32:00,1e-05,0.0,18,20,0.0,18.0,20.0,0.0,0.0,0.0,0.0
 06/29  21:33:00,1e-05,0.0,18,20,0.0,18.0,20.0,0.0,0.0,0.0,0.0
 06/29  21:34:00,1e-05,0.0,18,20,0.0,18.0,20.0,0.0,0.0,0.0,0.0
 06/29  21:35:00,1e-05,0.0,18,20,0.0,18.0,20.0,0.0,0.0,0.0,0.0
 06/29  21:36:00,1e-05,0.0,18,20,0.0,18.0,20.0,0.0,0.0,0.0,0.0
 06/29  21:37:00,1e-05,0.0,18,20,0.0,18.0,20.0,0.0,0.0,0.0,0.0
 06/29  21:38:00,1e-05,0.0,18,20,0.0,18.0,20.0,0.0,0.0,0.0,0.0
 06/29  21:39:00,1e-05,0.0,18,20,0.0,18.0,20.0,0.0,0.0,0.0,0.0
 06/29  21:40:00,1e-05,0.0,18,20,0.0,18.0,20.0,0.0,0.0,0.0,0.0
 06/29  21:41:00,1e-05,0.0,18,20,0.0,18.0,20.0,0.0,0.0,0.0,0.0
 06/29  21:42:00,1e-05,0.0,18,20,0.0,18.0,20.0,0.0,0.0,0.0,0.0
 06/29  21:43:00,1e-05,0.0,18,20,0.0,18.0,20.0,0.0,0.0,0.0,0.0
 06/29  21:44:00,1e-05,0.0,18,20,0.0,18.0,20.0,0.0,0.0,0.0,0.0
