DATE (MM/DD/YYYY),HOUR-MST,Avg Global Horizontal [W/m^2],Avg Direct Normal [W/m^2],Avg Diffuse Horizontal [W/m^2],Avg Air Temperature [deg C],Avg Dew Point Temp [deg C],Avg Rel Humidity [%],Avg Avg Wind Speed @ 10m [m/s],Avg Station Pressure [mBar]
7/20/2024,9,401.1109,241.2957,233.0144,20.4312,11.1995,55.4295,0.5183,840.9978
7/20/2024,10,743.6603,541.0591,313.4266,23.1442,10.9035,46.0733,3.2632,841.3305
7/20/2024,11,791.0179,477.6185,360.0225,24.6150,10.0315,39.7228,3.8657,841.1950
7/20/2024,12,957.1054,860.5055,147.7868,26.0642,10.0465,36.5097,2.7348,840.8986
7/20/2024,13,936.5424,801.2993,179.6351,27.3065,8.9932,31.5965,3.9241,840.5004
7/20/2024,14,921.0410,844.3666,162.6420,27.8493,8.3174,29.2673,4.0702,839.9125
7/20/2024,15,800.4343,805.6600,151.9995,28.6278,6.9352,25.4337,4.5872,839.2656
7/20/2024,16,649.8074,729.5765,161.3487,29.0682,6.2796,23.7322,4.7104,838.8687
7/20/2024,17,411.0509,511.5515,146.5457,28.7813,6.8244,25.0200,4.0980,838.4596
7/20/2024,18,229.5084,356.8993,97.9150,27.7893,7.9737,28.9468,5.9573,838.7395
7/20/2024,19,28.7369,-0.8924,29.1301,21.7770,10.7927,49.6583,9.5701,839.5961
7/20/2024,20,0.4442,-0.0758,1.0453,20.8130,9.4298,48.0597,5.5058,840.0957
7/20/2024,21,-1.7035,-0.9114,-0.8537,18.1067,12.6887,71.5560,4.1563,842.7550
7/20/2024,22,-1.6651,0.1130,-0.7823,16.8557,13.2440,79.2480,3.4843,842.2706
7/20/2024,23,-1.1053,0.0901,-0.6015,16.4183,13.8640,84.8748,2.4104,842.5222
7/21/2024,0,-1.2388,-0.0655,-0.6793,15.3163,13.1475,86.8433,4.9054,841.7143
7/21/2024,1,-1.5603,-0.0229,-0.8585,14.9658,12.4175,84.6667,1.7344,841.4317
7/21/2024,2,-1.0926,0.2771,-0.4835,14.8858,12.1882,83.8350,2.3201,841.0278
7/21/2024,3,-1.0839,0.0355,-0.5732,15.1010,12.4492,84.1200,1.0627,840.8374
7/21/2024,4,-1.2289,0.0715,-0.7181,14.5828,12.3023,86.1300,2.0615,840.8538
7/21/2024,5,0.0200,0.5638,0.3766,14.4660,12.2542,86.5100,0.9341,841.0990
7/21/2024,6,28.2170,2.2942,28.1336,14.9595,12.2950,84.0468,0.0604,841.2337
7/21/2024,7,148.8974,164.6233,90.0946,16.1487,12.3637,78.2632,0.3134,841.3922
7/21/2024,8,452.3472,500.0689,218.9784,18.5700,12.6995,68.7648,1.6650,841.5690
7/21/2024,9,554.2048,388.3698,291.2176,20.4727,11.8253,57.5982,0.2892,841.5049
7/21/2024,10,709.2823,523.1124,296.9489,22.0120,12.3137,54.0960,1.3894,841.6199
7/21/2024,11,511.6524,163.3673,365.9033,22.4595,12.1070,51.9350,1.6222,841.3669
7/21/2024,12,634.5247,329.2732,323.8074,23.3502,11.3340,46.7685,3.0468,840.7265
7/21/2024,13,737.2882,387.0058,371.5511,24.4418,9.5997,39.0883,2.5957,840.1507
7/21/2024,14,514.5293,190.0523,337.9519,24.8905,8.7987,36.0152,3.5232,839.6551
7/21/2024,15,212.6908,66.3565,153.8882,23.8737,9.1099,40.0867,3.9528,839.5023
7/21/2024,16,186.2285,11.2982,177.8597,18.1900,12.9022,71.2272,7.7600,839.7677
7/21/2024,17,217.7569,45.3387,192.1327,19.3653,12.3407,63.7867,6.0142,839.5476
7/21/2024,18,240.7115,247.2868,157.9944,19.9010,12.3595,61.7938,4.9362,839.7145
7/21/2024,19,25.7681,-0.1618,25.9492,18.6947,11.9270,64.7003,3.6497,839.8559
7/21/2024,20,0.0629,-0.8621,1.1262,18.1143,11.6427,65.9480,3.1705,840.1967
7/21/2024,21,-2.8017,0.2201,-1.4669,17.1617,11.2393,68.3543,3.4949,840.0860
7/21/2024,22,-1.2597,-0.2109,-0.7871,15.8638,11.8787,77.1523,5.2240,840.5994
7/21/2024,23,-1.8710,-0.2551,-1.0190,14.3842,10.9567,79.8518,3.0060,840.6873
7/22/2024,0,-1.8929,-0.0894,-1.1454,13.6597,10.2602,79.8973,2.1077,840.4947
7/22/2024,1,-1.9640,-0.1296,-1.1249,13.7273,10.4272,80.4187,2.7370,839.7595
7/22/2024,2,-1.9193,-0.0757,-1.0323,13.4230,10.5417,82.6450,0.1136,839.4523
7/22/2024,3,-1.9214,-0.0224,-1.0945,13.7123,10.3883,80.2790,1.6596,838.9393
7/22/2024,4,-1.7910,-0.2573,-1.0194,13.1950,10.0985,81.4435,0.0520,838.9452
7/22/2024,5,-0.3910,-0.0823,0.2130,12.5028,9.8180,83.6550,0.0229,839.1252
7/22/2024,6,53.6985,77.5090,42.7925,12.8788,9.9840,82.5220,0.0000,839.1961
7/22/2024,7,196.9014,236.6840,123.6548,15.6632,10.7820,72.7367,0.8620,839.5937
7/22/2024,8,382.7449,375.4251,199.4830,18.0823,10.7290,62.1740,3.1791,839.8824
7/22/2024,9,557.2319,454.7525,261.5119,19.9488,9.6872,51.6283,2.4513,839.7912
7/22/2024,10,710.7759,522.3049,299.0830,21.7858,9.1538,44.4810,1.5624,839.7602
7/22/2024,11,796.7971,529.6436,327.6728,23.5557,8.4627,38.1087,1.8202,839.4050
7/22/2024,12,874.7451,549.1234,357.9648,24.8217,7.2016,32.4377,2.2614,839.1470
7/22/2024,13,851.3946,535.4900,345.8200,25.8533,5.8829,27.8407,2.9882,838.8165
7/22/2024,14,830.1497,540.4797,352.1658,26.7148,5.1217,25.1072,2.8059,838.2362
7/22/2024,15,765.9142,599.7981,283.1667,27.3653,4.4295,23.0133,2.9485,837.5377
7/22/2024,16,564.3970,450.3495,255.1226,27.6940,5.2435,23.9435,3.4535,837.1254
7/22/2024,17,392.3495,403.3047,188.7983,27.3053,5.6972,25.2403,4.1483,837.0346
7/22/2024,18,235.5930,335.5947,122.8728,26.6910,5.8716,26.5728,4.2640,837.1770
7/22/2024,19,67.3074,101.9400,49.9717,24.6598,7.8235,34.2082,3.3420,837.4394
7/22/2024,20,1.3127,-0.6813,2.2206,21.0055,8.8795,45.8042,2.7198,837.6088
7/22/2024,21,-2.0815,-0.6356,-0.9960,18.2240,9.4750,56.9313,2.4080,838.1188
7/22/2024,22,-2.1327,0.0442,-1.3057,17.2080,9.5728,60.9630,3.0641,838.4022
7/22/2024,23,-2.0043,-0.3931,-1.1435,17.0780,9.7850,62.2752,2.7535,838.3990
7/23/2024,0,-1.7172,-0.3436,-0.9966,14.8808,9.9380,72.2380,2.7648,838.3129
7/23/2024,1,-1.7554,-0.2708,-1.0190,13.8952,9.6595,75.5588,2.7135,838.3278
7/23/2024,2,-1.7259,-0.0854,-1.0383,13.1318,8.9967,76.0018,2.5660,838.3201
7/23/2024,3,-1.6577,-0.2548,-0.9742,12.8960,8.4507,74.3937,1.9993,838.2475
7/23/2024,4,-1.7375,-0.1101,-1.0582,12.1898,8.2385,76.7832,1.4831,838.2958
7/23/2024,5,-0.2330,0.3616,0.4828,13.0508,8.2102,72.4232,1.7339,838.4497
7/23/2024,6,49.3927,69.5259,39.6970,14.4715,8.4845,67.2868,3.2286,838.6438
7/23/2024,7,186.1727,222.1745,117.0583,16.8903,8.7858,58.9262,3.4820,839.0041
7/23/2024,8,369.1100,360.6789,191.3656,19.7968,8.9260,49.5027,3.6222,839.1439
7/23/2024,9,563.0393,484.3871,244.8732,22.4122,8.2033,40.2127,3.0033,839.0875
7/23/2024,10,732.8760,576.7098,276.6600,25.1708,6.7412,30.7963,2.1661,838.9103
7/23/2024,11,850.9656,618.7293,301.1224,27.2747,5.0754,24.2640,1.6684,838.8142
7/23/2024,12,915.9362,645.8103,307.1887,28.3970,4.5352,21.8398,2.3633,838.6019
7/23/2024,13,932.0947,676.4496,291.5914,29.2498,4.0981,20.1523,2.7981,838.4607
7/23/2024,14,893.6144,704.7303,259.3478,29.9085,2.4888,17.3235,2.9369,838.2671
7/23/2024,15,780.7537,655.3411,249.8296,30.4300,2.2246,16.5037,3.5396,838.0812
7/23/2024,16,615.0065,567.0908,228.3424,30.6655,2.0454,16.0675,3.4571,837.8615
7/23/2024,17,429.3194,474.3532,181.7376,30.7168,2.6739,16.7448,2.5251,837.7157
7/23/2024,18,235.3430,340.7495,119.7060,30.2742,2.2188,16.6500,2.2179,837.6739
7/23/2024,19,74.1926,153.0646,48.8173,28.5825,4.3134,21.3225,1.4850,837.9834
7/23/2024,20,0.3296,0.7510,1.5797,24.1400,6.0414,31.5925,0.9338,838.2536
7/23/2024,21,-2.4627,-0.6957,-1.3740,20.2733,6.1405,39.8362,3.1008,838.7550
7/23/2024,22,-2.4278,-0.0298,-1.3575,19.8293,7.4904,44.8067,3.3922,839.0855
7/23/2024,23,-2.3827,-0.4548,-1.3579,18.5663,8.8422,53.2175,3.4999,839.1431
7/24/2024,0,-2.2842,-0.1983,-1.3581,17.2725,10.1308,62.8137,2.4883,839.4214
7/24/2024,1,-2.2236,-0.1475,-1.2871,16.8002,10.0502,64.4125,3.0722,839.3554
7/24/2024,2,-2.1453,-0.1077,-1.2957,16.1572,9.7895,65.8930,1.7720,839.3394
7/24/2024,3,-2.1502,-0.1589,-1.2542,16.5738,9.4507,62.9338,1.2201,839.4336
7/24/2024,4,-2.1413,-0.0672,-1.2928,15.7657,9.2753,65.2640,3.6581,839.6333
7/24/2024,5,-0.3836,0.5746,0.4628,14.7447,8.8347,67.6837,3.5785,839.8354
7/24/2024,6,54.2267,123.9573,36.9618,15.9748,8.5803,61.5238,2.5706,840.2083
7/24/2024,7,211.9915,357.8455,101.5808,19.8110,8.9907,49.8400,1.4162,840.7160
7/24/2024,8,417.3125,539.8120,152.6439,23.3460,7.1442,35.4150,4.1034,840.8367
7/24/2024,9,611.0249,646.2706,188.3760,26.1860,6.0164,27.6330,3.4271,840.7413
7/24/2024,10,766.4004,696.3686,217.5667,29.0463,4.5443,21.0752,1.6733,840.6758
7/24/2024,11,877.9839,723.4092,236.9799,30.4773,3.3497,17.8437,1.9758,840.6107
7/24/2024,12,930.6578,717.0345,256.6514,31.7045,1.4182,14.4962,2.3503,840.4203
7/24/2024,13,945.6997,729.6159,256.5830,32.5752,0.0877,12.5463,2.8857,840.1677
7/24/2024,14,891.7952,719.0916,245.7720,33.2147,-0.2063,11.8240,2.8566,839.9286
7/24/2024,15,777.8164,666.8906,238.5828,33.7468,-0.4472,11.2797,3.1643,839.6143
7/24/2024,16,537.8029,469.5263,218.7932,33.7160,-1.0049,10.8480,2.8051,839.4334
7/24/2024,17,234.3268,122.4926,165.2318,32.7870,-1.0028,11.4475,2.7343,839.5122
7/24/2024,18,163.1061,95.2559,134.2459,31.6002,0.2301,13.3835,2.5571,839.4322
7/24/2024,19,91.5610,111.4426,74.3973,30.3533,-0.0787,14.0980,2.9370,839.4878
7/24/2024,20,1.3831,2.0224,2.6072,25.8278,2.4610,22.0470,3.7932,839.8043
7/24/2024,21,-3.0051,0.1089,-1.7006,24.3718,3.0971,25.1055,4.3228,840.3695
7/24/2024,22,-2.9242,-0.5917,-1.4915,24.1285,4.1423,27.4030,5.2443,840.5209
7/24/2024,23,-2.5751,-0.5013,-1.3574,21.9683,5.9003,35.2527,4.7228,840.6859
7/25/2024,0,-2.8221,0.1460,-1.6555,22.6938,4.8275,31.2755,5.7900,840.6955
7/25/2024,1,-2.8758,-0.1538,-1.4269,22.2677,3.8173,29.8817,5.6270,840.4357
7/25/2024,2,-2.8751,-0.1153,-1.3974,22.3375,3.3481,28.7772,6.4678,840.0819
7/25/2024,3,-2.8764,0.0146,-1.6247,22.6073,3.2158,28.0550,6.1265,839.7569
7/25/2024,4,-2.8764,-0.3944,-1.4443,21.7260,3.5218,30.2567,5.4547,839.8678
7/25/2024,5,-0.8964,0.0010,0.1718,19.6748,4.2018,36.0213,4.6354,840.0173
7/25/2024,6,59.4102,162.5342,36.8356,19.8555,4.4889,36.4635,4.3529,839.9919
7/25/2024,7,227.7627,444.5785,91.9702,23.6558,4.9559,29.7900,4.7383,840.0546
7/25/2024,8,430.0145,612.1094,131.4565,27.9557,5.1526,23.4460,5.4528,840.1465
7/25/2024,9,628.4793,730.4587,152.1604,30.6868,2.6916,16.8505,6.6549,840.0193
7/25/2024,10,789.5743,794.9701,164.2566,31.7460,1.1165,14.1387,7.4780,839.6883
7/25/2024,11,909.9374,838.1485,169.7086,32.7732,1.2298,13.4452,7.0084,839.3512
7/25/2024,12,969.6103,848.7961,173.8129,33.2670,2.0620,13.8795,7.0132,838.9599
7/25/2024,13,979.3635,856.7309,172.0788,33.5538,1.8132,13.4203,6.7206,838.3586
7/25/2024,14,926.5137,848.7294,165.7540,34.2055,1.3509,12.5213,5.6526,837.6894
7/25/2024,15,808.0181,793.2489,167.9252,34.5838,2.0772,12.9125,6.5371,837.1059
7/25/2024,16,645.2231,707.3906,164.7936,34.4412,2.1936,13.1212,7.9289,836.7185
7/25/2024,17,448.3906,588.9039,143.0581,33.6523,1.5013,13.0463,8.0722,836.2467
7/25/2024,18,245.3292,416.2114,104.2626,32.3023,1.0312,13.6100,9.0718,835.9743
7/25/2024,19,58.2484,113.0585,39.6378,30.1498,0.7432,15.0738,7.7864,835.8572
7/25/2024,20,-1.2285,-0.6390,0.2521,27.2118,0.8372,18.0215,5.8109,836.1327
7/25/2024,21,-2.9155,-0.2782,-1.6395,25.2698,1.7800,21.6028,6.1734,836.5679
7/25/2024,22,-2.8755,-0.0085,-1.5501,24.6283,2.2503,23.1865,6.9442,836.6032
7/25/2024,23,-2.7317,-0.3015,-1.3744,23.7150,4.0585,27.8870,7.3688,836.3029
7/26/2024,0,-2.4688,-0.1260,-1.3573,23.3643,6.1531,32.9123,8.8139,835.7771
7/26/2024,1,-2.4260,-0.2723,-1.3574,22.1683,6.9826,37.4558,7.2781,835.1012
7/26/2024,2,-2.3899,-0.2751,-1.3575,21.0307,7.0325,40.2835,5.0391,834.6366
7/26/2024,3,-2.1158,-0.2620,-1.3564,19.9420,6.7965,42.3863,2.2210,834.4930
7/26/2024,4,-1.9768,-0.3398,-1.1374,17.8160,7.1642,49.6702,2.3379,834.3773
7/26/2024,5,0.3962,0.8837,1.1054,18.4903,7.4150,48.4065,2.7174,834.4557
7/26/2024,6,69.7026,120.1561,52.6853,19.6432,7.4040,45.1087,3.5802,834.7426
7/26/2024,7,129.8576,59.2001,112.7481,21.6185,7.3152,39.6137,3.4049,834.9034
7/26/2024,8,425.7583,434.6372,209.1923,24.7667,5.8952,29.8340,4.0050,835.0657
7/26/2024,9,658.3041,544.0035,306.5689,28.0857,5.8620,24.3962,2.8756,834.9551
7/26/2024,10,516.7230,92.6881,439.7148,29.4023,5.7450,22.4047,4.3972,834.7879
7/26/2024,11,514.2048,58.9484,454.8449,29.2755,6.5331,23.8265,4.3105,834.7508
7/26/2024,12,500.7818,105.1557,395.8586,30.2933,6.4428,22.3292,5.1117,834.2656
7/26/2024,13,988.7841,762.7392,266.9052,32.5027,6.1745,19.3525,4.5141,833.4614
7/26/2024,14,531.3057,175.5034,365.0795,32.3202,5.7745,19.0127,3.7923,832.9039
7/26/2024,15,330.6392,5.6604,320.7735,29.6360,7.3223,24.7622,6.7271,832.8368
7/26/2024,16,175.3986,-0.3182,172.6845,27.5488,8.3991,29.9455,7.5286,832.8492
7/26/2024,17,107.5074,0.1250,105.7293,26.0073,9.8637,36.1712,6.1344,832.5220
7/26/2024,18,64.9310,0.9386,63.8103,25.8838,9.8195,36.6348,5.7667,833.4493
7/26/2024,19,66.0750,-0.0249,65.5444,23.7092,10.7410,43.9942,6.3845,833.8399
7/26/2024,20,1.8670,0.2211,2.6187,22.0592,11.0980,49.7870,2.0770,833.7218
7/26/2024,21,-1.2434,-0.0329,-0.7216,21.1767,11.2777,53.1445,1.6319,834.3723
7/26/2024,22,-1.5911,-0.3845,-0.8138,20.2343,11.2893,56.4120,1.5932,834.1971
7/26/2024,23,-1.7462,-0.1594,-0.9744,18.4033,10.8995,61.5688,2.0135,833.7638
7/27/2024,0,-1.5001,-0.0412,-0.8416,18.6248,10.8692,60.5935,1.4221,833.1953
7/27/2024,1,-1.4172,0.0356,-0.8029,18.5212,10.6918,60.2903,2.8128,832.6970
7/27/2024,2,-1.6476,-0.2221,-0.9785,18.0910,10.3715,60.6103,2.6733,832.2158
7/27/2024,3,-1.8914,-0.2874,-1.1144,16.8480,9.5802,62.2055,1.8334,832.1554
7/27/2024,4,-1.9321,-0.0477,-1.0990,16.0893,9.2227,63.7093,2.9558,831.7141
7/27/2024,5,-0.4329,1.3622,0.3221,14.9942,8.8498,66.7303,3.0139,831.7116
7/27/2024,6,83.7718,303.4706,42.8037,16.1795,8.6907,61.3530,1.9792,831.6960
7/27/2024,7,258.5287,549.8073,94.2321,22.1527,8.6138,42.0972,2.3525,831.8157
7/27/2024,8,428.1351,613.0511,138.5900,24.4385,8.4863,36.1840,3.3237,832.0588
7/27/2024,9,627.2056,777.8546,122.5938,26.0880,8.2909,32.4602,2.9964,832.0319
7/27/2024,10,795.1765,860.2643,121.8673,28.7680,7.8549,26.8785,1.3675,831.8373
7/27/2024,11,798.9674,538.4105,325.1474,29.8793,7.4955,24.5833,2.0803,831.4287
7/27/2024,12,875.9263,755.2305,164.9408,31.2252,7.1358,22.2358,2.6688,830.6897
7/27/2024,13,991.2192,912.7111,130.9763,32.8753,5.0450,17.5642,3.0374,830.0552
7/27/2024,14,532.6863,183.9444,359.7333,33.1358,2.7819,14.7322,1.8318,829.5579
7/27/2024,15,675.4040,499.9717,276.7045,33.3483,3.7073,15.5448,4.0646,828.9586
7/27/2024,16,644.3555,657.4420,193.3606,33.4818,4.1040,15.8875,4.2500,828.4210
7/27/2024,17,328.2653,322.1823,175.3398,31.2848,6.5785,21.3463,6.6942,828.1155
7/27/2024,18,132.5392,116.3155,87.0506,30.7438,6.2432,21.4967,5.7975,828.1006
7/27/2024,19,6.3241,-1.4606,8.2439,26.8903,8.7568,32.9865,7.8745,829.1206
7/27/2024,20,-1.4429,0.4816,-0.3311,23.9820,8.6564,37.8708,2.9272,829.1855
7/27/2024,21,-2.0413,-0.5603,-0.9555,21.8448,9.7495,46.8945,5.6719,831.1290
7/27/2024,22,-2.0013,-0.4429,-1.2774,19.0603,11.5932,61.9133,7.1142,831.8461
7/27/2024,23,-2.0627,-0.4512,-1.3459,16.7338,11.4417,70.9070,3.1084,832.2405
7/28/2024,0,-1.9424,-0.1614,-1.1720,15.5808,10.6478,72.4018,2.4612,832.7491
7/28/2024,1,-1.3693,0.1049,-0.8496,15.4960,10.7623,73.3440,2.9179,833.2122
7/28/2024,2,-1.9047,0.3013,-0.9732,16.8557,10.9262,68.0650,4.7425,832.0198
7/28/2024,3,-1.7920,-0.3610,-1.0029,16.3112,11.6425,73.9013,2.9860,832.2233
7/28/2024,4,-1.6758,-0.3371,-0.9716,14.4388,11.5243,82.6000,1.6083,831.9832
7/28/2024,5,-0.9215,0.0521,-0.1728,14.6248,11.4450,81.1782,2.9236,832.0459
7/28/2024,6,65.4326,293.8607,26.9389,15.4277,10.9970,75.1295,3.8723,832.1431
7/28/2024,7,246.7628,639.4883,55.6358,18.9178,10.9557,60.0213,5.8081,832.1733
7/28/2024,8,450.2424,771.3891,77.5100,22.2602,10.2145,46.4797,5.5366,832.2463
7/28/2024,9,629.1086,791.1296,116.2099,26.0262,9.1755,34.6688,5.4501,831.5893
7/28/2024,10,786.9013,827.6054,135.1619,29.2827,7.4936,25.5630,5.6499,831.3166
7/28/2024,11,917.4303,890.8146,129.0217,31.6038,1.3876,14.6978,3.9745,831.2316
7/28/2024,12,957.7705,864.4868,145.8982,32.0427,-1.2874,11.6728,2.8257,831.0301
7/28/2024,13,938.4288,825.2482,159.6738,32.7670,-1.4422,11.0782,3.1372,830.8695
7/28/2024,14,945.0519,909.9849,128.3457,33.0973,-1.2374,11.0428,3.5448,830.5445
7/28/2024,15,825.0976,888.6228,108.5869,33.2327,-1.5167,10.7353,3.3739,830.2561
7/28/2024,16,672.4207,851.3886,98.2954,33.6383,-3.6070,9.0000,2.9363,830.1621
7/28/2024,17,478.7262,761.8577,88.7555,34.1098,-3.9901,8.5047,1.3354,830.1355
7/28/2024,18,254.5851,561.7863,68.0755,33.1345,-3.0429,9.9237,3.3610,830.3458
7/28/2024,19,62.3086,192.3085,32.6767,28.2245,3.1110,20.0172,6.5936,831.0640
7/28/2024,20,-0.1548,4.4573,1.0464,24.4918,3.5907,25.7883,2.9600,831.8377
7/28/2024,21,-2.8612,-0.3774,-1.5582,21.9108,3.9688,30.8832,1.5433,832.7095
7/28/2024,22,-2.5621,-0.3799,-1.4449,20.5650,4.4659,34.8218,1.1143,833.6533
7/28/2024,23,-2.3196,-0.2369,-1.3577,18.5770,4.9977,40.7722,2.0897,834.0218
7/29/2024,0,-1.9996,-0.1356,-1.1906,17.7462,5.3525,44.0362,0.5917,834.2593
7/29/2024,1,-2.0868,0.0966,-1.3019,18.5773,5.6388,42.6162,1.6549,833.9658
7/29/2024,2,-1.8485,-0.3025,-1.0545,16.9077,5.6656,47.4918,1.7765,833.6943
7/29/2024,3,-1.8857,-0.4101,-1.0115,15.4805,5.7311,52.2613,1.3504,833.3288
7/29/2024,4,-1.8953,-0.0296,-1.1187,14.8187,5.8793,55.0185,1.9981,833.4594
7/29/2024,5,-0.7451,0.2980,0.0499,14.9833,6.1168,55.3568,2.4364,833.7263
7/29/2024,6,63.1817,285.5574,26.6167,16.2827,5.8035,49.8753,2.6811,833.8969
7/29/2024,7,247.2679,647.8092,54.4621,21.8265,7.0560,38.6687,2.4206,834.3171
7/29/2024,8,460.8398,816.6304,67.4578,26.0473,5.3651,26.6308,4.5383,834.6921
7/29/2024,9,660.0241,904.3564,74.9007,28.1243,2.7313,19.7505,3.5760,834.7704
7/29/2024,10,821.5718,942.2147,83.1146,31.1078,-1.5943,12.1370,1.6154,834.5488
7/29/2024,11,943.0044,971.5292,86.4206,32.9345,-4.6612,8.7126,1.2925,834.2491
7/29/2024,12,1004.9491,980.5640,87.2914,33.3000,-7.3182,6.9083,3.5233,833.6572
7/29/2024,13,1009.3503,980.9518,87.1106,34.3243,-6.4567,6.9753,2.7704,833.3006
7/29/2024,14,951.3003,967.5279,86.3866,34.8693,-6.2629,6.8698,2.4870,832.5306
7/29/2024,15,841.9838,944.1925,83.9953,35.7668,-5.7807,6.7824,1.8619,831.9951
7/29/2024,16,691.7041,905.5669,83.5755,35.7407,-5.6887,6.8400,1.7453,831.4959
7/29/2024,17,256.8531,210.0696,135.6411,34.9815,-5.3363,7.3319,2.6394,831.0152
7/29/2024,18,104.7759,21.0766,98.1455,33.7243,-4.3721,8.4456,3.7492,831.0473
7/29/2024,19,64.5230,216.6992,32.1978,31.6035,-2.0932,11.3877,4.1330,830.7916
7/29/2024,20,-0.4939,8.8161,0.8583,26.5117,1.0036,19.1087,3.7972,830.8878
7/29/2024,21,-2.8313,-0.5075,-1.3886,22.8712,1.4544,24.3513,3.9372,831.0388
7/29/2024,22,-3.0263,0.1822,-1.8657,23.2987,1.4460,23.8305,2.1913,831.2007
7/29/2024,23,-2.5379,-0.8890,-1.2768,21.2553,2.0602,28.2507,0.0407,831.5447
7/30/2024,0,-2.3802,-0.5400,-1.3336,17.6163,1.8670,34.7595,3.1978,831.9043
7/30/2024,1,-2.7893,0.1429,-1.6855,18.4418,1.8201,32.9337,2.8419,831.9583
7/30/2024,2,-2.6496,-0.4073,-1.4530,18.2520,0.5180,30.2995,1.5087,831.8997
7/30/2024,3,-2.2748,-0.3469,-1.2457,15.3282,-0.3861,34.1432,1.5050,831.8757
7/30/2024,4,-2.3277,-0.2760,-1.3434,14.4657,-0.7182,35.2762,0.8536,831.9979
7/30/2024,5,-1.7986,0.4423,-0.6716,16.1653,-1.5530,29.7138,3.5206,832.6374
7/30/2024,6,71.8220,433.1352,19.7990,19.2912,-2.1843,23.3683,3.7403,833.1012
7/30/2024,7,269.3267,787.7311,38.5909,24.1932,-2.6937,16.6912,4.3432,833.4533
7/30/2024,8,483.5366,913.1138,47.0906,28.1808,-2.9505,12.9018,4.1415,833.6566
7/30/2024,9,678.2271,970.2471,53.0055,30.7928,-4.9458,9.6189,2.7865,833.6463
7/30/2024,10,837.4959,997.0057,57.8165,32.0787,-7.7907,7.1407,1.9626,833.5127
7/30/2024,11,952.2451,1011.8393,62.2482,33.5193,-6.9725,7.0187,1.3982,833.2915
7/30/2024,12,1012.7336,1014.4775,65.0972,33.9525,-6.5287,7.0845,2.4525,832.8160
7/30/2024,13,1010.2003,1002.5257,69.3971,34.3167,-6.5529,6.9232,1.9241,832.2894
7/30/2024,14,953.3501,989.0213,71.0784,35.3360,-5.8996,6.8793,2.2117,831.7143
7/30/2024,15,842.0631,961.1239,71.0871,35.8955,-5.5505,6.8526,3.0121,831.1570
7/30/2024,16,689.7574,918.2595,73.8399,36.2432,-5.7024,6.6464,2.3039,830.5353
7/30/2024,17,287.8456,228.5724,165.1925,35.1923,-5.9106,6.9307,3.7712,830.1391
7/30/2024,18,111.3411,27.0730,100.2207,33.5388,-5.6464,7.7586,3.9245,830.1119
7/30/2024,19,31.1068,20.5193,30.4887,30.9160,-5.3413,9.2045,2.8785,830.1756
7/30/2024,20,-1.2710,1.4299,-0.1698,27.8187,-5.0509,11.2448,1.4722,830.4919
7/30/2024,21,-2.6201,-0.4522,-1.4392,25.5085,-3.8808,14.1383,1.0769,830.9715
7/30/2024,22,-2.7626,-0.4808,-1.4417,23.4178,-4.9789,14.7282,3.2414,831.0574
7/30/2024,23,-2.6919,-0.1200,-1.5397,22.8820,-4.9919,15.1672,2.6440,831.0587
7/31/2024,0,-2.4219,-0.6221,-1.4001,20.4318,-3.9557,19.0332,1.8510,831.2343
7/31/2024,1,-2.2280,-0.2448,-1.3164,18.8485,-3.3996,21.8943,2.3001,831.6554
7/31/2024,2,-2.3613,0.1799,-1.3778,18.9270,-1.7706,24.5590,3.3028,832.4455
7/31/2024,3,-3.0729,-0.2359,-1.7732,20.9292,-2.1445,21.1418,2.6691,833.0275
7/31/2024,4,-3.1162,-0.0098,-1.8621,19.6170,-2.7927,21.8830,2.1843,833.7230
7/31/2024,5,-2.3235,-0.4179,-0.9586,18.8613,-1.0879,25.9988,2.5889,834.3449
7/31/2024,6,54.8620,213.8554,27.4928,18.8557,0.6564,29.4380,1.7904,834.9038
7/31/2024,7,235.0387,569.7529,67.8838,21.8603,2.1192,27.3032,1.2544,835.4199
7/31/2024,8,445.4417,739.6627,92.2151,24.8373,0.5583,20.3150,1.8984,835.8734
7/31/2024,9,639.8811,825.6187,108.0037,27.0108,0.0122,17.1593,1.2381,836.0109
7/31/2024,10,800.9743,871.6339,120.1543,28.7257,-0.6971,14.7500,1.3988,835.9086
7/31/2024,11,906.2699,873.1703,138.7466,30.4815,-1.6034,12.4693,2.1230,835.7475
7/31/2024,12,977.2002,893.3919,142.6336,31.5868,-1.7735,11.5625,2.3380,835.3944
7/31/2024,13,964.4796,860.8996,156.3548,32.7437,-2.1442,10.5400,3.0949,834.9927
7/31/2024,14,913.1824,848.5267,156.5041,33.5595,-3.5782,9.0548,2.6420,834.6781
7/31/2024,15,797.0988,794.2830,159.6487,34.3560,-3.9507,8.4152,3.2404,834.4667
7/31/2024,16,620.1261,694.6853,154.0556,34.4125,-3.8105,8.4762,2.8283,834.2878
7/31/2024,17,449.1028,636.8764,126.5819,34.2250,-4.0650,8.4003,2.5676,834.1526
7/31/2024,18,243.4388,474.9674,89.6063,33.9240,-3.7004,8.7823,2.4130,834.2601
7/31/2024,19,67.4862,191.7161,38.5301,30.7560,-1.0673,12.8598,4.6554,834.7777
